Mr	O
Little	O
recognises	O
that	O
there	O
was	O
an	O
absence	O
of	O
previous	O
convictions	O
,	O
though	O
points	O
out	O
that	O
that	O
fact	O
must	O
be	O
seen	O
in	O
the	O
context	O
of	O
undisclosed	O
previous	O
incidents	O
in	O
which	O
Miss	O
Townsend	O
had	O
injured	O
her	B-defendant_is_female
father	O
.	O
He	B-victim_is_male
accepts	O
that	O
there	O
was	O
no	O
premeditation	O
of	O
the	O
assault	O
which	O
led	O
to	O
death	O
.	O
He	B-victim_is_male
accepts	O
that	O
mitigation	O
is	O
to	O
be	O
found	O
in	O
the	O
mental	O
health	O
difficulties	O
suffered	O
by	O
Miss	O
Townsend	O
,	O
in	O
the	O
unsophisticated	O
nature	O
of	O
the	O
offences	O
of	O
witness	O
intimidation	O
and	O
breach	O
of	O
the	O
restraining	O
order	O
and	O
in	O
the	O
guilty	O
plea	O
for	O
the	O
latter	O
offence	O
.	O
He	B-victim_is_male
accepts	O
that	O
the	O
judge	O
was	O
entitled	O
,	O
having	O
regard	O
to	O
Miss	O
Townsend	O
'	O
s	O
mental	O
health	O
problems	O
,	O
to	O
move	O
downwards	O
from	O
the	O
category	O
C	O
starting	O
point	O
of	O
6	O
years	O
'	O
imprisonment	O
.	O
But	O
,	O
he	O
submits	O
,	O
the	O
sentence	O
of	O
3	O
-	O
and	O
-	O
a	O
-	O
half	O
years	O
,	O
which	O
the	O
judge	O
appears	O
to	O
have	O
regarded	O
as	O
appropriate	O
after	O
considering	O
all	O
the	O
aggravating	O
features	O
but	O
before	O
taking	O
account	O
of	O
mitigation	O
,	O
was	O
itself	O
far	O
too	O
low	O
and	O
the	O
eventual	O
sentence	O
,	O
totalling	O
2	O
years	O
8	O
months	O
'	O
imprisonment	O
,	O
was	O
unduly	O
lenient	O
.	O

We	O
shall	O
refer	O
to	O
the	O
victim	O
of	O
the	O
offence	O
as	O
""""	O
W	O
"""."	O
She	B-victim_is_female
is	O
entitled	O
to	O
the	O
protection	O
of	O
the	O
provisions	O
of	O
the	O
Sexual	O
Offences	O
(	O
Amendment	O
)	O
Act	O
1992	O
.	O
Accordingly	O
,	O
during	O
her	O
lifetime	O
no	O
matter	O
may	O
be	O
included	O
in	O
any	O
publication	O
if	O
it	O
is	O
likely	O
to	O
lead	O
members	O
of	O
the	O
public	O
to	O
identify	O
her	O
as	O
the	O
victim	O
of	O
this	O
offence	O
.	O

Ayman	O
Aziz	O
is	O
now	O
aged	O
17	O
.	O
On	O
14	O
December	O
2018	O
,	O
after	O
a	O
trial	O
in	O
the	O
Crown	O
Court	O
at	O
Wolverhampton	O
,	O
he	O
was	O
convicted	O
by	O
a	O
jury	O
of	O
the	O
rape	B-offence
and	I-offence
murder	I-offence
of	O
a	O
14	O
-	O
year	O
-	O
old	O
girl	O
.	O
On	O
22	O
February	O
2019	O
,	O
he	O
was	O
sentenced	O
by	O
the	O
trial	O
judge	O
,	O
Mr	O
Justice	O
Jeremy	O
Baker	O
.	O
The	O
judge	O
imposed	O
the	O
mandatory	O
sentence	O
of	O
detention	O
at	O
Her	O
Majesty	O
'	O
s	O
pleasure	O
for	O
murder	O
,	O
pursuant	O
to	O
section	O
90	O
of	O
the	O
Powers	O
of	O
Criminal	O
Courts	O
(	O
Sentencing	O
)	O
Act	O
2000	O
.	O
He	O
specified	O
a	O
minimum	O
term	O
of	O
19	O
years	O
.	O
A	O
sentence	O
of	O
ten	O
years	O
'	O
detention	O
was	O
passed	O
for	O
the	O
rape	O
,	O
to	O
be	O
served	O
concurrently	O
.	O

Viktorija	O
had	O
been	O
friends	O
with	O
Aziz	O
.	O
He	O
was	O
born	O
on	O
21	O
January	O
2002	O
and	O
so	O
was	O
16	B-defendant
years	I-'
and	I-s_age
three	I-defendant
months	I-'
at	O
the	O
time	O
.	O
They	O
had	O
lost	O
touch	O
for	O
a	O
while	O
but	O
were	O
in	O
contact	O
again	O
just	O
over	O
a	O
week	O
before	O
Viktorija	O
'	O
s	O
death	O
.	O
On	O
11	O
April	O
2018	O
,	O
she	O
told	O
others	O
that	O
she	O
was	O
going	O
to	O
meet	O
a	O
friend	O
in	O
""""	O
the	O
black	O
house	O
""","	O
referring	O
to	O
a	O
pavilion	O
in	O
West	O
Park	O
.	O
Facebook	O
messages	O
revealed	O
that	O
she	O
and	O
Aziz	O
had	O
agreed	O
to	O
meet	O
up	O
that	O
evening	O
,	O
to	O
chat	O
,	O
""""	O
smoke	O
weed	O
""","	O
and	O
to	O
discuss	O
travelling	O
down	O
to	O
London	O
together	O
the	O
following	O
day	O
.	O
CCTV	O
and	O
telephone	O
evidence	O
indicated	O
that	O
Aziz	O
had	O
arrived	O
at	O
the	O
park	O
shortly	O
before	O
Viktorija	O
.	O
His	O
phone	O
was	O
switched	O
off	O
45	O
minutes	O
later	O
,	O
and	O
he	O
left	O
the	O
park	O
some	O
two	O
hours	O
after	O
he	O
had	O
arrived	O
.	O

The	O
two	O
groups	O
had	O
been	O
in	O
Blackbird	O
Leys	O
Park	O
shortly	O
before	O
11	O
pm	O
where	O
they	O
had	O
engaged	O
in	O
a	O
violent	O
confrontation	O
.	O
The	O
altercation	O
spilled	O
out	O
into	O
Cuddesdon	O
Way	O
,	O
and	O
Christopher	O
Lemonius	O
had	O
become	O
separated	O
from	O
his	O
group	O
.	O
He	O
had	O
retreated	O
into	O
an	O
alleyway	O
that	O
ran	O
along	O
the	O
back	O
of	O
Jourdain	O
Road	O
.	O
No	O
.	O
2	O
Jourdain	O
Road	O
was	O
the	O
home	O
of	O
the	O
Lamzini	O
family	O
,	O
and	O
he	B-victim_gender
had	O
run	O
into	O
their	O
garden	O
and	O
then	O
into	O
the	O
back	O
of	O
their	O
house	O
.	O
From	O
there	O
he	B-victim_gender
had	O
been	O
dragged	O
and	O
attacked	O
by	O
a	O
number	O
of	O
men	O
.	O

The	O
prosecution	O
case	O
was	O
each	O
of	O
the	O
appellants	O
had	O
played	O
an	O
active	O
part	O
in	O
the	O
fatal	O
assault	O
.	O
Woodward	O
had	O
been	O
armed	O
with	O
a	O
pole	O
,	O
Spencer	O
with	O
a	O
piece	O
of	O
wood	O
and	O
Stoute	O
with	O
a	O
machete	O
.	O
Otman	O
Lamzini	O
had	O
punched	O
,	O
kicked	O
and	O
stamped	O
on	O
Christopher	O
Lemonius	O
,	O
and	O
had	O
not	O
,	O
as	O
he	B-victim_gender
alleged	O
,	O
been	O
acting	O
in	O
self	O
-	O
defence	O
.	O

Her	O
evidence	O
was	O
that	O
Woodward	O
held	O
a	O
pole	O
and	O
used	O
it	O
continuously	O
on	O
the	O
deceased	O
'	O
s	O
head	O
and	O
legs	O
;	O
and	O
that	O
Spencer	O
was	O
angry	O
.	O
The	O
deceased	O
was	O
dragged	O
into	O
the	O
alley	O
;	O
and	O
someone	O
shouted	O
,	O
'	O
we	O
'	O
re	O
going	O
to	O
dead	O
him	O
'	O
and	O
'	O
let	O
'	O
s	O
take	O
him	O
to	O
the	O
field	O
and	O
finish	O
him	O
off	O
there	O
.'	O
Woodward	O
and	O
Otman	O
Lamzini	O
seemed	O
to	O
agree	O
with	O
this	O
.	O
She	O
saw	O
Otman	O
Lamzini	O
and	O
Woodward	O
stamp	O
on	O
the	O
deceased	O
and	O
kick	O
him	O
.	O
She	O
did	O
not	O
see	O
Otman	O
Lamzini	O
carrying	O
a	O
weapon	O
;	O
but	O
she	O
saw	O
Spencer	O
carrying	O
a	O
piece	O
of	O
wood	O
and	O
hitting	O
the	O
deceased	O
.	O
The	O
hooded	O
individuals	O
appeared	O
to	O
be	O
male	O
.	O
One	O
of	O
them	O
had	O
a	O
golf	O
club	O
which	O
he	B-victim_gender
used	O
on	O
the	O
deceased	O
.	O
Another	O
appeared	O
to	O
be	O
interacting	O
with	O
Spencer	O
,	O
and	O
at	O
times	O
trying	O
to	O
calm	O
him	O
down	O
.	O

The	O
jury	O
continued	O
their	O
deliberations	O
on	O
3	O
,	O
4	O
and	O
5	O
September	O
.	O
At	O
the	O
close	O
of	O
the	O
court	O
day	O
on	O
Wednesday	O
5	O
September	O
,	O
the	O
Judge	O
told	O
the	O
jury	O
to	O
cease	O
their	O
deliberations	O
and	O
return	O
to	O
court	O
on	O
Tuesday	O
25	O
September	O
.	O
He	O
also	O
repeated	O
the	O
warnings	O
he	B-victim_gender
had	O
given	O
before	O
about	O
not	O
discussing	O
or	O
carrying	O
out	O
any	O
researches	O
into	O
the	O
case	O
.	O

In	O
fact	O
,	O
the	O
jury	O
were	O
not	O
able	O
immediately	O
to	O
resume	O
their	O
deliberations	O
on	O
25	O
September	O
.	O
They	O
did	O
not	O
do	O
so	O
on	O
25	O
and	O
26	O
September	O
due	O
to	O
one	O
of	O
the	O
jurors	O
being	O
unwell	O
.	O
On	O
27	O
September	O
,	O
the	O
jury	O
retired	O
again	O
to	O
consider	O
their	O
verdicts	O
.	O
Unlike	O
previously	O
,	O
the	O
Judge	O
did	O
not	O
mention	O
the	O
written	O
material	O
that	O
was	O
available	O
to	O
them	O
in	O
retirement	O
or	O
that	O
,	O
if	O
they	O
needed	O
to	O
be	O
reminded	O
of	O
any	O
evidence	O
in	O
the	O
case	O
,	O
they	O
could	O
send	O
him	O
a	O
note	O
and	O
he	B-victim_gender
would	O
remind	O
them	O
of	O
it	O
.	O

The	O
prosecution	O
evidence	O
included	O
the	O
following	O
.	O
Tyler	O
Julian	O
gave	O
evidence	O
by	O
ABE	O
interview	O
that	O
on	O
that	O
day	O
(	O
23	O
September	O
)	O
he	O
had	O
exited	O
his	O
flat	O
and	O
turned	O
the	O
corner	O
whereupon	O
he	O
was	O
struck	O
in	O
the	O
face	O
.	O
He	O
had	O
looked	O
up	O
and	O
was	O
hit	O
in	O
the	O
face	O
again	O
and	O
fell	O
to	O
the	O
floor	O
calling	O
out	O
to	O
his	O
father	O
.	O
The	O
male	O
,	O
who	O
he	O
had	O
never	O
seen	O
before	O
,	O
stood	O
over	O
him	O
.	O
He	O
was	O
black	O
,	O
stocky	O
,	O
under	O
5	O
feet	O
11	O
inches	O
tall	O
,	O
with	O
stubble	O
and	O
big	O
eyes	O
.	O
He	O
was	O
silent	O
.	O
He	O
was	O
wearing	O
a	O
black	O
hoodie	O
,	O
sport	O
-	O
ish	O
gloves	O
with	O
white	O
markings	O
on	O
the	O
back	O
of	O
them	O
and	O
black	O
and	O
white	O
trainers	O
.	O
The	O
male	B-defendant_gender
ran	O
off	O
.	O

On	O
11	O
July	O
2013	O
,	O
in	O
the	O
Crown	O
Court	O
at	O
Manchester	O
before	O
Jeremy	O
Baker	O
J	O
,	O
the	O
applicant	O
was	O
convicted	O
of	O
murder	B-offence
and	O
sentenced	O
the	O
next	O
day	O
to	O
imprisonment	O
for	O
life	O
with	O
a	O
minimum	O
term	O
of	O
23	B-defendant_custodial_sentence_years
years	I-defendant_custodial_sentence_years
specified	O
.	O

The	O
applicant	O
was	O
in	O
Coventry	O
when	O
he	O
was	O
arrested	O
on	O
suspicion	O
of	O
murder	B-offence
in	O
Manchester	O
on	O
20	O
January	O
2013	O
.	O
He	B-defendant_gender
told	O
police	O
he	O
had	O
done	O
nothing	O
and	O
he	O
had	O
not	O
been	O
to	O
Manchester	O
.	O

The	O
defence	O
case	O
as	O
advanced	O
by	O
Mr	O
Webster	O
QC	O
at	O
trial	O
was	O
that	O
the	O
applicant	O
was	O
not	O
guilty	O
of	O
murder	B-offence
but	O
guilty	O
of	O
the	O
lesser	O
offence	O
of	O
manslaughter	O
by	O
reason	O
of	O
diminished	O
responsibility	O
and	O
a	O
plea	O
to	O
this	O
effect	O
had	O
been	O
tendered	O
.	O
The	O
defence	O
pointed	O
to	O
the	O
evidence	O
of	O
the	O
two	O
psychiatrists	O
Dr	O
Silva	O
and	O
Dr	O
Sengupta	O
and	O
the	O
opinion	O
of	O
Dr	O
Chesterman	O
(	O
as	O
elicited	O
through	O
Drs	O
Silva	O
and	O
Sengupta	O
)	O
by	O
both	O
advocates	O
that	O
the	O
applicant	O
suffered	O
from	O
paranoid	O
schizophrenia	O
.	O
In	O
their	O
view	O
it	O
substantially	O
diminished	O
his	O
mental	O
responsibility	O
in	O
that	O
it	O
affected	O
his	O
ability	O
to	O
form	O
a	O
rational	O
judgment	O
and	O
exercise	O
self	O
-	O
control	O
.	O
They	O
accepted	O
that	O
the	O
likes	O
of	O
Dr	O
Chesterman	O
and	O
another	O
psychiatrist	O
,	O
Dr	O
Humphreys	O
,	O
who	O
had	O
examined	O
the	O
applicant	O
,	O
had	O
considered	O
the	O
possibility	O
that	O
the	O
applicant	O
may	O
have	O
been	O
faking	O
his	O
symptoms	O
but	O
noted	O
that	O
ultimately	O
all	O
the	O
doctors	O
who	O
had	O
seen	O
the	O
applicant	O
were	O
agreed	O
the	O
diagnosis	O
was	O
paranoid	O
schizophrenia	O
.	O
They	O
rejected	O
the	O
matters	O
put	O
to	O
them	O
by	O
Mr	O
Wright	O
QC	O
in	O
cross	O
-	O
examination	O
,	O
for	O
example	O
the	O
extent	O
of	O
the	O
planning	O
,	O
the	O
circumstances	O
of	O
the	O
killing	O
,	O
the	O
applicant	O
'	O
s	O
lies	O
,	O
the	O
attempts	O
to	O
avoid	O
detection	O
,	O
the	O
fact	O
that	O
the	O
applicant	O
had	O
not	O
told	O
the	O
police	O
about	O
hearing	O
voices	O
until	O
a	O
significant	O
way	O
through	O
the	O
interview	O
process	O
as	O
undermining	O
the	O
diagnosis	O
.	O
They	O
pointed	O
to	O
a	O
number	O
of	O
factors	O
.	O
They	O
included	O
:	O

Ground	O
1	O
-	O
withdrawal	O
of	O
the	O
murder	B-offence
count	O

In	O
our	O
view	O
it	O
is	O
not	O
.	O
First	O
,	O
Mr	B-victim_gender
Wright	O
was	O
undoubtedly	O
entitled	O
to	O
pursue	O
the	O
prosecution	O
for	O
murder	B-offence
and	O
to	O
challenge	O
the	O
medical	O
evidence	O
.	O
It	O
was	O
obviously	O
a	O
decision	O
that	O
he	O
did	O
not	O
take	O
lightly	O
and	O
he	O
had	O
material	O
available	O
to	O
him	O
that	O
potentially	O
undermined	O
the	O
experts	O
'	O
opinions	O
.	O

Second	O
,	O
once	O
he	O
had	O
deployed	O
that	O
evidence	O
,	O
we	O
note	O
that	O
very	O
experienced	O
defence	O
counsel	O
did	O
not	O
make	O
a	O
submission	O
of	O
no	O
case	O
to	O
answer	O
and	O
the	O
very	O
experienced	O
trial	O
judge	O
did	O
not	O
raise	O
the	O
issue	O
of	O
whether	O
the	O
murder	B-offence
charge	O
should	O
be	O
withdrawn	O
.	O
This	O
is	O
no	O
doubt	O
because	O
those	O
at	O
trial	O
were	O
satisfied	O
that	O
given	O
the	O
way	O
the	O
evidence	O
had	O
been	O
presented	O
there	O
was	O
sufficient	O
material	O
for	O
the	O
jury	O
to	O
consider	O
.	O
We	O
are	O
confident	O
all	O
parties	O
would	O
have	O
been	O
aware	O
(	O
even	O
without	O
the	O
benefit	O
of	O
the	O
judgments	O
in	O

The	O
single	O
judge	O
has	O
referred	O
the	O
application	O
for	O
leave	O
to	O
appeal	B-appeal_against_conviction
against	I-appeal_against_conviction
conviction	I-appeal_against_conviction
and	O
the	O
extension	O
of	O
time	O
application	O
to	O
the	O
full	O
court	O
.	O

The	O
evidence	O
of	O
this	O
behaviour	O
had	O
continued	O
during	O
the	O
applicant	O
'	O
s	O
time	O
in	O
custody	O
and	O
at	O
Broadmoor	O
Hospital	O
.	O
The	O
applicant	O
had	O
been	O
seen	O
mumbling	O
to	O
himself	O
and	O
responding	O
to	O
some	O
form	O
of	O
outside	O
stimulus	O
when	O
he	O
was	O
unaware	O
he	O
was	O
being	O
observed	O
.	O
He	B-defendant_gender
had	O
also	O
been	O
isolated	O
with	O
little	O
emotional	O
expression	O
,	O
a	O
flattening	O
of	O
his	O
tone	O
,	O
he	O
sat	O
awkwardly	O
and	O
he	O
declined	O
food	O
.	O
This	O
was	O
all	O
consistent	O
with	O
a	O
person	O
suffering	O
from	O
paranoid	O
schizophrenia	O
.	O
The	O
doctors	O
also	O
stated	O
that	O
the	O
description	O
of	O
the	O
type	O
of	O
voices	O
he	O
claimed	O
he	O
heard	O
were	O
characteristic	O
of	O
and	O
consistent	O
with	O
those	O
suffering	O
from	O
this	O
condition	O
.	O

that	O
trial	O
judges	O
should	O
direct	O
the	O
jury	O
that	O
if	O
there	O
is	O
a	O
proper	O
basis	O
for	O
rejecting	O
the	O
expert	O
evidence	O
the	O
decision	O
is	O
theirs	O
.	O
It	O
is	O
wise	O
to	O
direct	O
them	O
not	O
to	O
turn	O
themselves	O
into	O
amateur	O
psychiatrists	O
.	O
No	O
doubt	O
had	O
Jeremy	O
Baker	O
J	O
had	O
the	O
benefit	O
of	O
that	O
judgment	O
he	O
would	O
have	O
added	O
the	O
words	O
suggested	O
by	O
Lord	O
Hughes	O
but	O
the	O
fact	O
that	O
he	O
did	O
not	O
add	O
those	O
words	O
does	O
not	O
necessarily	O
undermine	O
the	O
safety	O
of	O
the	O
conviction	O
.	O
We	O
have	O
read	O
the	O
summing	O
-	O
up	O
in	O
its	O
entirety	O
and	O
more	O
than	O
once	O
.	O
We	O
are	O
satisfied	O
it	O
could	O
not	O
have	O
been	O
fairer	O
to	O
the	O
defence	O
.	O
That	O
is	O
no	O
doubt	O
why	O
Mr	O
Webster	O
agreed	O
the	O
directions	O
the	O
judge	O
proposed	O
.	O
The	O
judge	O
emphasised	O
the	O
standing	O
of	O
the	O
doctors	O
called	O
and	O
their	O
experience	O
.	O
He	B-defendant_gender
rehearsed	O
in	O
some	O
detail	O
the	O
factors	O
upon	O
which	O
they	O
relied	O
for	O
their	O
conclusions	O
and	O
he	O
set	O
out	O
Mr	O
Wright	O
'	O
s	O
rival	O
contentions	O
.	O

On	O
21st	O
November	O
2010	O
,	O
after	O
she	B-defendant_is_female
had	O
been	O
drinking	O
and	O
had	O
a	O
row	O
with	O
her	O
partner	O
,	O
she	B-defendant_is_female
met	O
Mahad	O
Cassim	O
in	O
Ashford	O
.	O
She	O
willingly	O
got	O
into	O
his	O
car	O
.	O
He	O
drove	O
them	O
to	O
a	O
garage	O
area	O
,	O
where	O
they	O
had	O
sexual	O
intercourse	O
.	O
He	O
then	O
took	O
her	O
back	O
to	O
Ashford	O
and	O
drove	O
off	O
.	O
The	O
next	O
morning	O
the	O
appellant	O
reported	O
she	B-defendant_is_female
had	O
been	O
raped	O
.	O
She	O
told	O
a	O
doctor	O
who	O
examined	O
her	O
she	B-defendant_is_female
had	O
been	O
abducted	O
off	O
the	O
street	O
by	O
someone	O
she	B-defendant_is_female
did	O
not	O
know	O
.	O
Mr	O
Cassim	O
was	O
arrested	O
,	O
charged	O
and	O
tried	O
twice	O
.	O
He	O
eventually	O
accepted	O
he	O
had	O
intercourse	O
with	O
her	O
but	O
insisted	O
he	O
had	O
stopped	O
his	O
car	O
because	O
she	B-defendant_is_female
wanted	O
to	O
relieve	O
herself	O
,	O
and	O
they	O
had	O
then	O
had	O
intercourse	O
at	O
her	O
instigation	O
.	O

The	O
appellant	O
made	O
a	O
claim	O
on	O
the	O
Criminal	O
Injuries	O
Compensation	O
Board	O
and	O
received	O
£	O
11	O
,	O
000	O
.	O
After	O
the	O
payment	O
,	O
her	O
partner	O
claimed	O
that	O
the	O
appellant	O
told	O
her	O
that	O
she	B-defendant_is_female
had	O
lied	O
about	O
the	O
rape	O
to	O
obtain	O
that	O
money	O
.	O

(	O
2	O
)	O
He	O
cited	O
demeanour	O
that	O
was	O
inconsistent	O
with	O
a	O
rape	O
complainant	O
,	O
namely	O
that	O
she	B-defendant_is_female
did	O
not	O
cry	O
,	O
she	B-defendant_is_female
did	O
not	O
immediately	O
report	O
the	O
rape	O
,	O
her	O
need	O
for	O
sympathy	O
and	O
attention	O
,	O
her	O
lack	O
of	O
memory	O
,	O
detail	O
,	O
inconsistencies	O
in	O
her	O
accounts	O
,	O
and	O
the	O
lack	O
of	O
injuries	O
and	O
other	O
forensic	O
evidence	O
in	O
support	O
.	O

Furthermore	O
,	O
there	O
was	O
an	O
established	O
pattern	O
of	O
making	O
complaints	O
after	O
she	B-defendant_is_female
had	O
been	O
drinking	O
and	O
had	O
a	O
row	O
with	O
her	O
partner	O
,	O
and	O
of	O
manoeuvring	O
men	O
into	O
a	O
situation	O
where	O
she	B-defendant_is_female
could	O
have	O
sex	O
with	O
them	O
.	O
Both	O
Mr	O
Cassim	O
and	O
Mr	O
Williams	O
stated	O
independently	O
that	O
at	O
the	O
appellant	O
'	O
s	O
instigation	O
they	O
went	O
to	O
a	O
secluded	O
place	O
for	O
her	O
to	O
relieve	O
herself	O
,	O
and	O
when	O
there	O
she	B-defendant_is_female
instigated	O
the	O
sex	O
they	O
then	O
had	O
consensually	O
.	O

This	O
was	O
a	O
difficult	O
sentencing	O
exercise	O
,	O
even	O
for	O
a	O
judge	O
as	O
experienced	O
as	O
His	O
Honour	O
Judge	O
Loraine	O
-	O
Smith	O
.	O
On	O
the	O
one	O
hand	O
,	O
the	O
victims	O
of	O
the	O
appellant	O
'	O
s	O
crimes	O
have	O
suffered	O
incalculable	O
harm	O
,	O
the	O
system	O
of	O
justice	O
has	O
suffered	O
significant	O
harm	O
,	O
and	O
very	O
considerable	O
resources	O
have	O
been	O
expended	O
investigating	O
and	O
prosecuting	O
crimes	O
that	O
never	O
happened	O
.	O
On	O
one	O
occasion	O
the	O
false	O
allegation	O
of	O
rape	O
was	O
motivated	O
by	O
financial	O
gain	O
.	O
The	O
idea	O
that	O
a	O
woman	O
,	O
whatever	O
her	O
difficulties	O
,	O
could	O
send	O
an	O
innocent	O
man	O
to	O
prison	O
for	O
years	O
solely	O
so	O
she	B-defendant_is_female
could	O
obtain	O
compensation	O
beggars	O
belief	O
.	O
Yet	O
knowing	O
that	O
fact	O
,	O
the	O
appellant	O
persisted	O
in	O
her	O
lies	O
and	O
inflicted	O
injuries	O
on	O
herself	O
to	O
support	O
them	O
.	O
She	O
caused	O
other	O
men	O
to	O
suffer	O
the	O
consequences	O
of	O
being	O
accused	O
of	O
rape	O
,	O
albeit	O
fortunately	O
they	O
did	O
not	O
go	O
to	O
prison	O
.	O
She	O
identified	O
them	O
knowing	O
that	O
they	O
might	O
.	O
Mr	O
Shahzad	O
was	O
charged	O
,	O
and	O
when	O
he	O
appeared	O
at	O
the	O
magistrates	O
'	O
court	O
the	O
appellant	O
deliberately	O
drove	O
past	O
to	O
gloat	O
at	O
his	O
misfortune	O
-	O
a	O
misfortune	O
that	O
was	O
entirely	O
of	O
her	O
making	O
,	O
as	O
the	O
CCTV	O
footage	O
eventually	O
proved	O
.	O

On	O
the	O
other	O
hand	O
,	O
the	O
appellant	O
undoubtedly	O
has	O
significant	O
mental	O
health	O
difficulties	O
.	O
She	O
has	O
herself	O
been	O
a	O
victim	O
of	O
a	O
grave	O
crime	O
.	O
We	O
have	O
considerable	O
sympathy	O
for	O
her	O
as	O
the	O
victim	O
of	O
rape	O
as	O
a	O
child	O
and	O
for	O
the	O
difficulties	O
she	B-defendant_is_female
has	O
suffered	O
as	O
a	O
consequence	O
.	O
She	O
was	O
young	O
at	O
the	O
time	O
of	O
the	O
offending	O
.	O

[	O
2018	O
]	O
EWCA	O
Crim	O
138	O
.	O
The	O
Court	O
in	O
that	O
case	O
considered	O
the	O
sentence	O
imposed	O
for	O
an	O
offender	O
who	O
made	O
seven	O
false	B-offence
allegations	I-offence
of	I-offence
rape	I-offence
and	O
sexual	O
assault	O
against	O
four	O
separate	O
men	O
over	O
a	O
considerable	O
period	O
of	O
time	O
.	O
Each	O
was	O
arrested	O
and	O
interviewed	O
,	O
and	O
the	O
victim	O
personal	O
statements	O
described	O
the	O
considerable	O
impact	O
of	O
the	O
offender	O
'	O
s	O
offences	O
on	O
three	O
of	O
the	O
men	O
,	O
one	O
of	O
whom	O
was	O
described	O
as	O
""""	O
vulnerable	O
"""."	O
The	O
offender	O
had	O
sixteen	O
previous	O
convictions	O
,	O
predominantly	O
for	O
offences	O
of	O
harassment	O
.	O
She	O
was	O
diagnosed	O
with	O
autism	O
,	O
pathological	O
avoidance	O
demand	O
syndrome	O
and	O
emotional	O
unstable	O
personality	O
disorder	O
.	O
The	O
Court	O
observed	O
:	O

We	O
turn	O
finally	O
to	O
a	O
ground	O
of	O
appeal	O
relating	O
to	O
the	O
summing	O
up	O
.	O
We	O
have	O
already	O
considered	B-decision_granted
the	O
criticism	O
that	O
the	O
judge	O
failed	O
to	O
assist	O
the	O
jury	O
as	O
to	O
aspects	O
of	O
the	O
medical	O
evidence	O
.	O
There	O
remains	O
for	O
consideration	O
a	O
complaint	O
that	O
the	O
judge	O
""""	O
commented	O
in	O
trenchant	O
terms	O
about	O
the	O
fact	O
that	O
the	O
defence	O
had	O
failed	O
to	O
call	O
any	O
expert	O
evidence	O
"""."	O
It	O
is	O
submitted	O
that	O
that	O
comment	O
""""	O
is	O
likely	O
to	O
have	O
led	O
the	O
jury	O
to	O
conclude	O
that	O
the	O
defence	O
had	O
no	O
answer	O
to	O
the	O
prosecution	O
'	O
s	O
experts	O
and	O
this	O
evidence	O
proved	O
guilt	O
"""."	O

Having	O
considered	B-decision_granted
the	O
authorities	O
and	O
referred	O
back	O
to	O

The	O
sentence	O
of	O
life	O
imprisonment	O
with	O
a	O
minimum	O
term	O
of	O
13	B-defendant_custodial_sentence_years
years	I-defendant_custodial_sentence_years
falls	O
away	O
and	O
the	O
Appellant	O
(	O
as	O
he	O
has	O
now	O
become	O
)	O
now	O
falls	O
to	O
be	O
sentenced	O
for	O
manslaughter	O
.	O
We	O
say	O
immediately	O
that	O
the	O
range	O
of	O
sentences	O
imposed	O
for	O
manslaughter	O
of	O
a	O
small	O
child	O
is	O
wide	O
.	O
This	O
is	O
because	O
there	O
are	O
very	O
real	O
variations	O
in	O
the	O
gravity	O
of	O
the	O
conduct	O
that	O
leads	O
to	O
death	O
and	O
,	O
furthermore	O
,	O
the	O
intent	O
leading	O
to	O
a	O
conviction	O
for	O
manslaughter	O
also	O
covers	O
a	O
broad	O
range	O
,	O
from	O
the	O
intent	O
to	O
commit	O
a	O
minor	O
assault	O
up	O
to	O
an	O
intent	O
falling	O
just	O
short	O
of	O
that	O
necessary	O
for	O
murder	O
.	O
The	O
assessment	O
of	O
these	O
features	O
is	O
obviously	O
highly	O
relevant	O
when	O
considering	O
culpability	O
in	O
a	O
given	O
case	O
.	O
As	O
must	O
be	O
clear	O
from	O
our	O
conclusions	O
when	O
quashing	O
the	O
murder	O
conviction	O
,	O
our	O
view	O
here	O
is	O
that	O
the	O
evidence	O
points	O
,	O
at	O
least	O
,	O
to	O
an	O
intent	O
just	O
short	O
of	O
that	O
necessary	O
for	O
murder	O

We	O
have	O
already	O
concluded	O
that	O
the	O
only	O
safe	O
way	O
now	O
to	O
approach	O
the	O
evidence	O
about	O
the	O
two	O
cigarette	O
ends	O
found	O
in	O
the	O
sisters	O
'	O
property	O
is	O
that	O
they	O
have	O
no	O
evidential	O
value	O
against	O
the	O
appellant	O
.	O
At	O
the	O
trial	O
they	O
were	O
relied	O
on	O
by	O
the	O
prosecution	O
as	O
significant	O
evidence	O
.	O
The	O
question	O
therefore	O
is	O
whether	O
the	O
appellant	O
'	O
s	O
convictions	O
should	O
be	O
judged	O
unsafe	O
.	O
Section	O
2	O
(	O
1	O
)	O
of	O
the	O
Criminal	O
Appeal	O
Act	O
1968	O
,	O
as	O
amended	O
by	O
the	O
Criminal	O
Appeal	O
Act	O
1995	O
,	O
provides	O
that	O
the	O
Court	O
of	O
Appeal	O
shall	O
allow	O
an	O
appeal	O
against	B-appeal_against_conviction
conviction	I-appeal_against_conviction
if	O
they	O
think	O
that	O
the	O
conviction	O
is	O
unsafe	O
and	O
shall	O
dismiss	O
such	O
an	O
